id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
64|1|4|7891000115695|1|7891000241059|ALI.PERR.DOG CHOW CACH.POLLO POUCH 100GR|DOG CHOW|1500.00|1239.67|15|22500.00|18595.05|1125.00|929.75|LLeva 4 Paga 3|||
64|1|4|7891000345481|1|17891000345495|CAL.MAGGI GALLINA 12UN|MAGGI|1499.00|1238.84|60|89940.00|74330.40||||||
64|1|4|7891024030806|1|17891024030803|ENJ.BUC.COLGATE PLAX KIDS MINIONS.250ML|COLGATE|3690.00|3049.59|12|44280.00|36595.08||||||
64|1|4|7891024114261|1|17509546692613|JAB.TOC.PROTEX AVENA 125GR|PROTEX|1609.00|1329.75|72|115848.00|95742.00||||||
64|1|4|7891024117903|1|17891024117900|JAB.TOC.LIQ.PALMOLIVE RELAX 250ML|PALMOLIVE|2735.86|2261.04|12|32830.32|27132.48||||||
64|1|4|7891024136300|1|17891024023720|ENJ.BUC.COLGATE PLAX CLAS.250ML|COLGATE|3690.00|3049.59|12|44280.00|36595.08||||||
64|1|4|7891024136409|1|17509546686353|ENJ.BUC.COLGATE PLAX.MTA.250ML|COLGATE|3690.00|3049.59|12|44280.00|36595.08||||||
64|1|4|7891962032283|1|27891962032287|GAL.OBLEA BAUDUCCO FRU.140GR|BAUDUCCO|1386.22|1145.64|24|33269.28|27495.36||||||
64|1|4|7891962032290|1|27891962032294|GAL.OBLEA BAUDUCCO CHO.140GR|BAUDUCCO|1386.22|1145.64|24|33269.28|27495.36||||||
64|1|4|7891962032306|1|27891962032300|GAL.OBLEA BAUDUCCO VAI.140GR|BAUDUCCO|1386.22|1145.64|24|33269.28|27495.36||||||
64|1|4|7896009400049|1|17794640662130|DEN.SENSODYNE ORIGINAL 50GR|SENSODYNE|3614.90|2987.52|12|43378.80|35850.24||||||
64|1|4|7896015519223|1|27896015500836|DEN.SENSODYNE BLANC.E.FRE.50GR|SENSODYNE|4159.90|3437.93|12|49918.80|41255.16||||||
64|1|4|7897240517985|1|17897240517982|BAZ.CUCHARON DI SOLLE ACERO|DI SOLLE|2999.00|2478.51|1|2999.00|2478.51||||||
64|1|4|7897240517992|1|17897240517999|BAZ.ESPUMADERA DI SOLLE ACERO|DI SOLLE|2650.00|2190.08|1|2650.00|2190.08|1855.00|1533.06|Descuento 30,00 o/o|||
64|1|4|7897240518005|1|17897240518002|BAZ.ESPAGUETERA DI SOLLE ACERO|DI SOLLE|2650.00|2190.08|1|2650.00|2190.08|1987.50|1642.56|Descuento 25,00 o/o|||
64|1|4|7898587770651|1|7898587770675|TIN.COR INTENSA GARNIER 5.3 RUB.CLA.DOR.|COR INTENSA|7060.42|5835.06|1|7060.42|5835.06||||||
64|1|4|7899026462533|1|7899026462731|TIN.NUTRISSE GARNIER 10 NEG.INT.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462557|1|7899026462755|TIN.NUTRISSE GARNIER 30 CAST.OSC.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462571|1|7899026462779|TIN.NUTRISSE GARNIER 40 CAST.MED.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462601|1|7899026462809|TIN.NUTRISSE GARNIER 50 CAST.CLA.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462625|1|7899026462823|TIN.NUTRISSE GARNIER 60 RUB.OSC.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462656|1|7899026462854|TIN.NUTRISSE GARNIER 66 ROJO INT.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462663|1|7899026462861|TIN.NUTRISSE GARNIER 67 CHO.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|4|7899026462687|1|7899026462885|TIN.COR INTENSA GARNIER 8.0 RUB.CLARO|COR INTENSA|7060.42|5835.06|1|7060.42|5835.06||||||
64|1|4|7899026462724|1|7899026462922|TIN.COR INTENSA GARN.11.1 RUB.UL.CLA.CEN.|COR INTENSA|7060.42|5835.06|1|7060.42|5835.06||||||
64|1|4|8445290057433|1|8445290057440|ALI.GAT.CAT CHOW ADULT.PESCADO/POLLO 1KG|CAT CHOW|7600.00|6280.99|8|60800.00|50247.92|5700.00|4710.74|Descuento 25,00 o/o|||
64|1|4|8445290067401|1|8445290067616|ALI.GAT.CAT CHOW ADULT.PESCADO/POLLO 3KG|CAT CHOW|19699.01|16280.17|6|118194.06|97681.02|14774.26|12210.13|Descuento 25,00 o/o|||
64|1|4|8445290068682|1|8445290068675|ALI.GAT.CAT CHOW ADULT.CARNE/POLLO 1KG|CAT CHOW|7990.01|6603.31|8|63920.08|52826.48|5992.50|4952.48|Descuento 25,00 o/o|||
64|1|4|8445290068811|1|00000000000000|ALI.GAT.CAT CHOW ADULT.CARNE/POLLO 8KG|CAT CHOW|39998.99|33057.02|1|39998.99|33057.02|29999.24|24792.76|Descuento 25,00 o/o|||
64|1|4|8445290069313|1|8445290069306|ALI.GAT.CAT CHOW GATITOS PES/CAR/VEG.1KG|CAT CHOW|8809.01|7280.17|8|70472.08|58241.36|6606.76|5460.13|Descuento 25,00 o/o|||
64|1|4|8445290069368|1|00000000000000|ALI.GAT.CAT CHOW GATITOS PES/CAR/VEG.8KG|CAT CHOW|44110.02|36454.56|1|44110.02|36454.56|35288.02|29163.65|Descuento 20,00 o/o|||
64|1|4|8445290194077|1|8445290194060|LEC.POLVO SVELTY ORGANICA 370GR|SVELTY|7075.00|5847.11|12|84900.00|70165.32||||||
64|1|4|8445290256393|1|8445290256386|CAF.NESCAFE C/LATTE D/P 125GR|DOLCA|3799.00|3139.67|8|30392.00|25117.36||||||
64|1|4|8445290572875|1|8445290572882|ALI.GAT.FELIX GATITOS MEGAMIX 3KG|FELIX|18399.01|15205.79|6|110394.06|91234.74|13799.25|11404.34|Descuento 25,00 o/o|||
64|1|4|8445290573629|1|8445290573636|ALI.GAT.FELIX MEGAMIX 3KG|FELIX|16719.05|13817.40|6|100314.30|82904.40|15047.15|12435.66|Descuento 10,00 o/o|||
64|1|4|8445290944184|1|8445290944207|ALI.PERR.DOG CHOW CACHOR.ME/GR.S/C.1,5KG|DOG CHOW|7888.99|6519.83|9|71000.91|58678.47|5916.74|4889.87|Descuento 25,00 o/o|||
64|1|4|8445290944276|1|00000000000000|ALI.PERR.DOG CHOW CACHOR.MED/GR.S/C.15KG|DOG CHOW|54610.00|45132.23|1|54610.00|45132.23|40957.50|33849.17|Descuento 25,00 o/o|||
64|1|4|8445290944801|1|8445290944924|ALI.PERR.DOG CHOW CACHOR.M/PEQ.S/C.1,5KG|DOG CHOW|8280.01|6842.98|9|74520.09|61586.82|6210.00|5132.23|Descuento 25,00 o/o|||
64|1|4|8445291020047|1|8445291020030|LEC.POLVO SVELTY MOVE 370GR|SVELTY|6009.90|4966.86|12|72118.80|59602.32||||||
64|1|4|8445291104440|1|8445291104433|LEC.INF.PVO.NIDO ORGANICA LATA 800GR|NIDO|15235.00|12590.91|6|91410.00|75545.46||||||
64|1|4|8715200817205|1|17319470043302|ESPU.AFE.NIVEA MEN SENSITIVE 200ML|NIVEA|8500.00|7024.79|12|102000.00|84297.48||||||
64|1|5|0000000007410|0|7791813421368|GAS.PASO DE LOS TOROS TONICA 1,5LT|PASO DE LOS TOROS|2617.15|2162.94|6|15702.90|12977.64||||||
64|1|5|0000000008301|0|7798113888181|BAZ.TORTERA ALTA TREYE N.24 ALUMINIO|TREYE|10854.90|8970.99|1|10854.90|8970.99||||||
64|1|5|0000000027183|0|27790070411987|OBLEA CHO.ARROZ GALLO 20GR|GALLO|1189.90|983.39|24|28557.60|23601.36||||||
64|1|5|0000000073486|0|00000000000000|QUE.CRE.BARRAZA X KG|BARRAZA|8490.00|7016.53|1|8490.00|7016.53||||||
64|1|5|0000000073487|0|00000000000000|QUE.POR SALUT BARRAZA X KG|BARRAZA|8849.00|7313.22|1|8849.00|7313.22||||||
64|1|5|0000000074365|0|00000000000000|QUE.BAR.CHEDDAR LACTEAR X KG|LACTEAR|5590.01|4619.84|1|5590.01|4619.84||||||
64|1|5|0000000075949|0|00000000000000|QUE.PROVOLETA SANTA ROSA TROZ.X KG|SANTA ROSA|42414.90|35053.64|1|42414.90|35053.64||||||
64|1|5|0000000082096|0|00000000000000|QUE.AZUL LA QUESERA X KG|LA QUESERA|17999.00|14875.21|1|17999.00|14875.21||||||
64|1|5|0000042277057|1|27319470004171|CRE.NIVEA FACIAL CUIDADO NUTRITIVO 100ML|NIVEA|4820.00|3983.47|12|57840.00|47801.64||||||
64|1|5|0000042300083|1|27319470004171|CRE.NIVEA FACIAL CUIDADO NUTRITIVO 100ML|NIVEA|4820.00|3983.47|12|57840.00|47801.64||||||
64|1|5|0000075076788|1|20000075076782|DES.REXONA BAR.HOM V8 50GR|REXONA|3698.99|3057.02|12|44387.88|36684.24||||||
64|1|5|0000077945532|1|20000077945536|DES.DOVE ROLL ON 50ML MASC.CUID.TOT.|DOVE|2889.90|2388.35|12|34678.80|28660.20||||||
64|1|5|0000077958952|1|10000077958959|POM.WASSINGTON CREMA MARRON 60CC|WASSINGTON|2978.16|2461.29|6|17868.96|14767.74||||||
64|1|5|0000077958969|1|10000077958966|POM.WASSINGTON CREMA INCOLORA 60CC|WASSINGTON|2978.16|2461.29|6|17868.96|14767.74||||||
64|1|5|0000077969095|1|17622201149069|CHI.BELDENT MENTOL 20UN|BELDENT|14234.90|11764.38|1|14234.90|11764.38||||||
64|1|5|0000078924529|1|20000078924523|DES.DOVE R ON INVIS.DRY 50ML|DOVE|2829.90|2338.76|12|33958.80|28065.12||||||
64|1|5|0000078927254|1|20000077945536|DES.DOVE ROLL ON 50ML MASC.CUID.TOT.|DOVE|2889.90|2388.35|12|34678.80|28660.20||||||
64|1|5|0000078933354|1|20000078933358|DES.DOVE ROLL ON MEN INVISILE DRY 50ML|DOVE|2889.90|2388.35|12|34678.80|28660.20||||||
64|1|5|0000078944800|1|20000078944804|DES.REXONA R ON V8 MEN 50ML|REXONA|2384.90|1970.99|12|28618.80|23651.88||||||
64|1|5|035000689610|1|10035000689617|CEP.DENT.COLGATE MAXEHITE PACK X4UN|COLGATE|8922.85|7374.26|18|160611.30|132736.68||||||
64|1|5|079400052926|1|10079400052923|DES.REXONA BAR.MUJ.SOFT CLINICAL 48GR|REXONA|9344.90|7723.06|12|112138.80|92676.72||||||
64|1|5|1007084703536|1|00000000000000|ENE.MONSTER PARADISE 473CM3|MONSTER|2263.35|1870.54|6|13580.10|11223.24||||||
64|1|5|1007084789387|1|00000000000000|ENE.MONSTER ULTRA LATA 473CM3|MONSTER|3144.58|2598.83|6|18867.48|15592.98||||||
64|1|5|2040507034380|1|00000000000000|QUE.BAR.TYBO LA PAULINA X KG|LA PAULINA|10384.90|8582.56|1|10384.90|8582.56||||||
64|1|5|2070786004804|1|67790625005454|LOMO FIN.HIERB.LARIO X KG|LARIO|23849.90|19710.66|1|23849.90|19710.66||||||
64|1|5|2070786008000|1|67790625005454|LOMO FIN.HIERB.LARIO X KG|LARIO|23849.90|19710.66|1|23849.90|19710.66||||||
64|1|5|4005800326134|1|4005805427140|CRE.NIVEA BODY Q10 COLAG.250ML|NIVEA|7985.00|6599.17|12|95820.00|79190.04||||||
64|1|5|4005808257553|1|14005808816108|DES.NIVEA R ON DRY MEN 50ML|NIVEA|1748.99|1445.45|12|20987.88|17345.40||||||
64|1|5|4005808315093|1|17319470083162|CRE.NIVEA BODY MILK EX.SECA 250ML|NIVEA|5710.00|4719.01|12|68520.00|56628.12||||||
64|1|5|4005900036704|1|17319470042077|DES.NIVEA R ON INV.CLEAR 50ML|NIVEA|1748.99|1445.45|12|20987.88|17345.40||||||
64|1|5|4005900071279|1|14005808817006|ESPU.AFE.NIVEA MEN HIDRATANTE 200GR|NIVEA|7904.91|6532.98|12|94858.92|78395.76||||||
64|1|5|4005900122186|1|4005805405575|DES.NIVEA PROTECT&CARE 150 ML|NIVEA|3165.00|2615.70|12|37980.00|31388.40||||||
64|1|5|4005900143969|1|17319470043302|ESPU.AFE.NIVEA MEN SENSITIVE 200ML|NIVEA|8500.00|7024.79|12|102000.00|84297.48||||||
64|1|5|4005900353054|1|17319470116075|DES.NIVEA PROTEC & CARE MEN 150ML|NIVEA|3165.00|2615.70|12|37980.00|31388.40||||||
64|1|5|4005900929143|1|17319470116075|DES.NIVEA PROTEC & CARE MEN 150ML|NIVEA|3165.00|2615.70|12|37980.00|31388.40||||||
64|1|5|4005900973795|1|4005805405575|DES.NIVEA PROTECT&CARE 150 ML|NIVEA|3165.00|2615.70|12|37980.00|31388.40||||||
64|1|5|4005900973801|1|4005805408019|DES.NIVEA ACTIVE DRY STRESS MASC.150ML|NIVEA|3579.00|2957.85|12|42948.00|35494.20||||||
64|1|5|4005900984616|1|17319470083162|CRE.NIVEA BODY MILK EX.SECA 250ML|NIVEA|5710.00|4719.01|12|68520.00|56628.12||||||
64|1|5|4005900985163|1|4005805445663|CRE.NIVEA BODY SECA SOFT MILK KARITE 400ML|NIVEA|7765.01|6417.36|6|46590.06|38504.16||||||
64|1|5|4005900985682|1|4005805364292|DES.NIVEA DEEP BEAT MEN 150CC|NIVEA|3539.90|2925.54|12|42478.80|35106.48||||||
64|1|5|4005900985828|1|4005805413716|TOA.DESMAQ.NIVEA MICELAR 25UN|NIVEA|5029.99|4157.02|25|125749.75|103925.50||||||
64|1|5|4006000040424|1|4005805445663|CRE.NIVEA BODY SECA SOFT MILK KARITE 400ML|NIVEA|7765.01|6417.36|6|46590.06|38504.16||||||
64|1|5|4058075546257|1|4099854381225|LAM.OSRAM LED DICROICA 5W CALIDA|OSRAM|1850.00|1674.21|1|1850.00|1674.21||||||
64|1|5|4058075546318|1|4058075784734|LAM.OSRAM LED DICROICA 5W FRIA|OSRAM|1850.00|1674.21|1|1850.00|1674.21||||||
64|1|5|4058075546431|1|4058075784857|LAM.OSRAM LED DICROICA 7W CALIDA|OSRAM|2290.00|2072.40|1|2290.00|2072.40||||||
64|1|5|4058075546493|1|4099854381492|LAM.OSRAM LED DICROICA 7W FRIA|OSRAM|2290.00|2072.40|1|2290.00|2072.40||||||
64|1|5|4058075784666|1|4099854381225|LAM.OSRAM LED DICROICA 5W CALIDA|OSRAM|1850.00|1674.21|1|1850.00|1674.21||||||
64|1|5|4058075784727|1|4058075784734|LAM.OSRAM LED DICROICA 5W FRIA|OSRAM|1850.00|1674.21|1|1850.00|1674.21||||||
64|1|5|4058075784840|1|4058075784857|LAM.OSRAM LED DICROICA 7W CALIDA|OSRAM|2290.00|2072.40|1|2290.00|2072.40||||||
64|1|5|4058075784901|1|4099854381492|LAM.OSRAM LED DICROICA 7W FRIA|OSRAM|2290.00|2072.40|1|2290.00|2072.40||||||
64|1|5|7501001163983|1|17501001163980|DES.OLD SPICE BAR.ANT.FRESH 50GR|OLD SPICE|5850.00|4834.71|12|70200.00|58016.52||||||
64|1|5|7501058766540|1|87501058753997|DES.AMB.AIR WICK REP.CITRUS|AIR WICK|7775.46|6426.00|6|46652.76|38556.00||||||
64|1|5|7501058766557|1|87501058754024|DES.AMB.AIR WICK REP.LAVANDA|AIR WICK|7775.46|6426.00|6|46652.76|38556.00||||||
64|1|5|7506306254459|1|27506306254453|DES.DOVE AER.AP.MEN SPORT 89GR|DOVE|4074.90|3367.69|12|48898.80|40412.28||||||
64|1|5|7509546031828|1|17509546031825|CEP.DENT.COLGATE E.CLEAN MED.2X1|COLGATE|1489.00|1230.58|12|17868.00|14766.96||||||
64|1|5|7509546053073|1|17891024027223|JAB.TOC.LIQ.PROTEX BALANCE REP.200ML|PROTEX|2094.90|1731.32|24|50277.60|41551.68||||||
64|1|5|7509546068558|1|17509546068555|CEP.DENT.COLGATE MINIONS 2X1|COLGATE|4894.99|4045.45|12|58739.88|48545.40||||||
64|1|5|7509546073453|1|17509546073450|CEP.DENT.COLGATE NIÑOS DR.RABBIT 2UN|COLGATE|2074.90|1714.79|12|24898.80|20577.48||||||
64|1|5|7509546668055|1|17509546668052|DEN.COLGATE ENCIAS SANAS 90GR|COLGATE|5669.90|4685.87|48|272155.20|224921.76||||||
64|1|5|7509546675633|1|17509546675630|JAB.TOC.PALMOLIVE KARITE 3X90GR|PALMOLIVE|3124.90|2582.56|24|74997.60|61981.44||||||
64|1|5|7509546679365|1|17509546668052|DEN.COLGATE ENCIAS SANAS 90GR|COLGATE|5669.90|4685.87|48|272155.20|224921.76||||||
64|1|5|7509546683379|1|17509546675630|JAB.TOC.PALMOLIVE KARITE 3X90GR|PALMOLIVE|3124.90|2582.56|24|74997.60|61981.44||||||
64|1|5|7509546686325|1|17891024023720|ENJ.BUC.COLGATE PLAX CLAS.250ML|COLGATE|3690.00|3049.59|12|44280.00|36595.08||||||
64|1|5|7509546686356|1|17509546686353|ENJ.BUC.COLGATE PLAX.MTA.250ML|COLGATE|3690.00|3049.59|12|44280.00|36595.08||||||
64|1|5|7509546686431|1|17509546686438|ENJ.BUC.COLGATE PLAX ICE INF.500ML|COLGATE|5084.90|4202.40|12|61018.80|50428.80||||||
64|1|5|7509546686448|1|17891024030803|ENJ.BUC.COLGATE PLAX KIDS MINIONS.250ML|COLGATE|3690.00|3049.59|12|44280.00|36595.08||||||
64|1|5|7509546686462|1|17509546686469|DEN.KOLYNOS SUPER BLANCO 180GR|KOLYNOS|4339.89|3586.69|48|208314.72|172161.12||||||
64|1|5|7509546686530|1|17509546686537|DEN.COLGATE TRI.ACC.70GR|COLGATE|2195.00|1814.05|12|26340.00|21768.60||||||
64|1|5|7509546686592|1|17509546686599|ENJ.BUC.COLGATE PLAX.TOTAL.12 250ML|COLGATE|3949.00|3263.64|12|47388.00|39163.68||||||
64|1|5|7509546686608|1|17509546686605|ENJ.BUC.COLGATE TOTAL 12 500ML|COLGATE|5444.90|4499.92|12|65338.80|53999.04||||||
64|1|5|7509546686622|1|17509546686599|ENJ.BUC.COLGATE PLAX.TOTAL.12 250ML|COLGATE|3949.00|3263.64|12|47388.00|39163.68||||||
64|1|5|7509546688497|1|17509546668052|DEN.COLGATE ENCIAS SANAS 90GR|COLGATE|5669.90|4685.87|48|272155.20|224921.76||||||
64|1|5|7509546688978|1|17509546666041|DEN.COLGATE LUMINOUS WHITE 140GR|COLGATE|7459.00|6164.46|48|358032.00|295894.08||||||
64|1|5|7509546692197|1|17509546695515|DEN.COLGATE HERBAL BLANQUEADORA 90GR|COLGATE|3324.90|2747.85|12|39898.80|32974.20||||||
64|1|5|7509546692210|1|17509546686469|DEN.KOLYNOS SUPER BLANCO 180GR|KOLYNOS|4339.89|3586.69|48|208314.72|172161.12||||||
64|1|5|7509546692616|1|17509546692613|JAB.TOC.PROTEX AVENA 125GR|PROTEX|1609.00|1329.75|72|115848.00|95742.00||||||
64|1|5|7509546695518|1|17509546695515|DEN.COLGATE HERBAL BLANQUEADORA 90GR|COLGATE|3324.90|2747.85|12|39898.80|32974.20||||||
64|1|5|7509552790139|1|27509552902819|CRE.ENJ.ELVIVE RT5 KERAT.400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552790436|1|27509552790430|SHA.ELVIVE OLEO COCO 750ML|ELVIVE|15069.90|12454.46|12|180838.80|149453.52||||||
64|1|5|7509552790443|1|27509552790447|CRE.ENJ.ELVIVE OLEO COCO 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552790498|1|27509552790492|SHA.ELVIVE OLEO COCO 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552791266|1|27509552791260|SHA.ELVIVE KERA LISO BRILLO Y SED.400ML|ELVIVE|7389.00|6106.61|12|88668.00|73279.32||||||
64|1|5|7509552791303|1|27509552791307|CRE.ENJ.ELVIVE KERALISO BRILLO/SED.400ML|ELVIVE|7609.90|6289.17|12|91318.80|75470.04||||||
64|1|5|7509552791396|1|27509552791390|CRE.ENJ.ELVIVE ARCILLA 200ML|ELVIVE|5799.91|4793.31|12|69598.92|57519.72||||||
64|1|5|7509552791402|1|27509552791406|CRE.ENJ.ELVIVE CURLS 200ML|ELVIVE|5739.90|4743.72|12|68878.80|56924.64||||||
64|1|5|7509552791433|1|27509552791437|SHA.ELVIVE KERA LISO BRILLO Y SED.200ML|ELVIVE|5799.91|4793.31|12|69598.92|57519.72||||||
64|1|5|7509552791440|1|27509552791444|CRE.ENJ.ELVIVE KERALISO BRILLO/SED.200ML|ELVIVE|5799.91|4793.31|12|69598.92|57519.72||||||
64|1|5|7509552791860|1|27509552791864|SHA.ELVIVE OLEO COCO 200ML|ELVIVE|5739.90|4743.72|12|68878.80|56924.64||||||
64|1|5|7509552836585|1|27509552836589|SHA.ELVIVE DREAM LONG 200ML|ELVIVE|5739.90|4743.72|12|68878.80|56924.64||||||
64|1|5|7509552840353|1|67509552840355|CRE.ENJ.ELVIVE OLEO COCO 200ML|ELVIVE|5739.90|4743.72|12|68878.80|56924.64||||||
64|1|5|7509552843101|1|27509552843105|CRE.ENJ.ELVIVE LONG LISS 200ML|ELVIVE|5799.91|4793.31|12|69598.92|57519.72||||||
64|1|5|7509552844771|1|00000000000000|TIN.NUTRISSE GARNIER 8.1 RUB.CLA.CEN.|NUTRISSE|8239.89|6809.83|1|8239.89|6809.83||||||
64|1|5|7509552851618|1|27509552851612|CRE.P/PEINAR ELVIVE OLEO COCO 250ML|ELVIVE|7604.90|6285.04|12|91258.80|75420.48||||||
64|1|5|7509552851625|1|27509552851629|CRE.TRAT.ELVIVE OLEO COCO 300ML|ELVIVE|9509.90|7859.42|6|57059.40|47156.52||||||
64|1|5|7509552902327|1|27509552902321|SHA.ELVIVE HIDRA HIALURONICO 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552902334|1|27509552902338|SHA.ELVIVE HIDRA HIALURONICO 750ML|ELVIVE|15069.90|12454.46|12|180838.80|149453.52||||||
64|1|5|7509552902341|1|27509552902345|CRE.ENJ.ELVIVE HIDRA HIALURONICO 200ML|ELVIVE|5739.90|4743.72|12|68878.80|56924.64||||||
64|1|5|7509552902358|1|27509552902352|CRE.ENJ.ELVIVE HIDRA HIALURONICO 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552902419|1|27509552902413|SHA.ELVIVE RT EXTREME 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552902440|1|27509552902444|CRE.ENJ.ELVIVE RT EXTREME 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552902518|1|27509552902512|SHA.ELVIVE RT5 KERAT.400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552902815|1|27509552902819|CRE.ENJ.ELVIVE RT5 KERAT.400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552902891|1|27509552902895|CRE.ENJ.ELVIVE COLORVIVE 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552903461|1|27509552903465|SHA.ELVIVE COLORVIVE 400ML|ELVIVE|9364.90|7739.59|12|112378.80|92875.08||||||
64|1|5|7509552920864|1|27509552920868|CRE.ENJ.FRUCTIS LISO COCO 200ML|FRUCTIS|3466.32|2864.73|12|41595.84|34376.76||||||
64|1|5|7509552922226|1|27509552922220|CRE.ENJ.FRUCTIS REC.NUTRITIVA 200ML|FRUCTIS|3466.32|2864.73|12|41595.84|34376.76||||||
64|1|5|7509552922288|1|27509552922282|SHA.FRUCTIS REC.NUTRITIVA 200ML|FRUCTIS|3466.32|2864.73|12|41595.84|34376.76||||||
64|1|5|7509552922332|1|27509552922336|SHA.FRUCTIS LISO COCO 200ML|FRUCTIS|3466.32|2864.73|12|41595.84|34376.76||||||
64|1|5|7509552925906|1|27509552791406|CRE.ENJ.ELVIVE CURLS 200ML|ELVIVE|5739.90|4743.72|12|68878.80|56924.64||||||
64|1|5|7613034413154|1|7891000337288|CER.NESQUIK BOL.CHOC.230GR|NESQUIK|4998.99|4131.40|24|119975.76|99153.60||||||
64|1|5|7613287613226|1|7613287613233|ALI.PERR.DOGUI CACHOR.1,5KG|DOGUI|5899.00|4875.21|9|53091.00|43876.89||||||
64|1|5|7613287613240|1|7613287613257|ALI.PERR.DOGUI CACHOR.3KG|DOGUI|10354.90|8557.77|6|62129.40|51346.62||||||
64|1|5|7613287613264|1|00000000000000|ALI.PERR.DOGUI CACHOR.8KG|DOGUI|20300.00|16776.86|1|20300.00|16776.86||||||
64|1|5|7613287613356|1|7613287613363|ALI.PERR.DOGUI ADULT.1,5KG|DOGUI|5099.00|4214.05|9|45891.00|37926.45||||||
64|1|5|7613287613431|1|7613287613448|ALI.PERR.DOGUI ADULT.3KG|DOGUI|9640.00|7966.94|6|57840.00|47801.64||||||
64|1|5|7613287613455|1|00000000000000|ALI.PERR.DOGUI ADULT.8KG|DOGUI|19390.00|16024.79|1|19390.00|16024.79||||||
64|1|5|7622201148874|1|17622201148864|CHI.BELDENT QI GLOBLO 20UN|BELDENT|13999.00|11569.42|1|13999.00|11569.42||||||
64|1|5|7622201149185|1|17622202311526|CHI.BELDENT FRU.20UN|BELDENT|13999.00|11569.42|1|13999.00|11569.42||||||
64|1|5|7622201149208|1|17622202312103|CHI.BELDENT QI MENTA FUERTE 20UN|BELDENT|13999.00|11569.42|1|13999.00|11569.42||||||
64|1|5|7622201149222|1|17622202311618|CHI.BELDENT QI MENTA 20UN|BELDENT|13999.00|11569.42|1|13999.00|11569.42||||||
64|1|5|7622201385279|1|17622201385269|GAL.TERRABUSI C/CHIPS 144GR|TERRABUSI|1489.66|1231.12|24|35751.84|29546.88||||||
64|1|5|7622201386719|1|17622201386709|GAL.LINCOLN 153GR|LINCOLN|1426.59|1179.00|60|85595.40|70740.00||||||
64|1|5|7622201387747|1|17622202249034|PAS.HALLS MENTHO 12UN|HALLS|9189.90|7594.96|1|9189.90|7594.96||||||
64|1|5|7622201388461|1|17622201388451|GAL.EXPRESS 103GR|EXPRESS|870.90|719.75|45|39190.50|32388.75||||||
64|1|5|7622201492465|1|17622201492448|OBLEA CHO.MILKA PAUSE OREO 45GR|MILKA|1894.90|1566.03|24|45477.60|37584.72||||||
64|1|5|7622201503963|1|17622201503953|GAL.SURTIDO VARIEDAD DORADA 300GR|VARIEDAD|2389.94|1975.16|24|57358.56|47403.84||||||
64|1|5|7622201504007|1|17622201503991|GAL.TERRABUSI ANILLOS CLASICOS 300GR|TERRABUSI|2524.30|2086.20|24|60583.20|50068.80||||||
64|1|5|7622201509255|1|17622201745896|GAL.CEREALITAS TRIPACK 636GR|CEREALITAS|3991.79|3299.00|15|59876.85|49485.00||||||
64|1|5|7622201735821|1|17622201735811|GAL.OREO 182,5GR|OREO|2523.99|2085.94|42|106007.58|87609.48||||||
64|1|5|7622201735845|1|17622202049023|GAL.OREO CHO.C/CACAO 118GR|OREO|1609.90|1330.50|36|57956.40|47898.00||||||
64|1|5|7622201735883|1|17622201735873|GAL.PEPITOS QI TRIPACK 357GR|PEPITOS|4500.00|3719.01|20|90000.00|74380.20||||||
64|1|5|7622201745523|1|17622201386709|GAL.LINCOLN 153GR|LINCOLN|1426.59|1179.00|60|85595.40|70740.00||||||
